timestamp,P_x,P_y,P_z,q_w,q_x,q_y,q_z
1413394888.9557605,0.36073369143918466,0.23438438083422092,0.4357072201174188,0.058845510200691564,0.8058850809879352,-0.05793074512221019,0.5862853153029463
1413394889.0557604,0.4129905404250595,0.24804268324323248,0.44092368905302465,0.05885502092929025,0.8041689265673169,-0.060870576185738635,0.5883393553127297
1413394889.1557605,0.46210856839617626,0.25817779414510705,0.44925737104840224,0.060643603475345635,0.8029239752269103,-0.061564698116844216,0.589784054810846
1413394889.2557604,0.5073075049019987,0.2661757131865239,0.4632202815308879,0.0685468299569699,0.7925595189710176,-0.057530560562998614,0.6031923205683132
1413394889.3557606,0.5465306519697684,0.2738525997916647,0.484203632136701,0.0763697917969421,0.76623877486508,-0.05046080711615697,0.6360027529337741
1413394889.4557605,0.5701016951212097,0.28553193861063797,0.5083061662939319,0.08002632167807538,0.7355312414739887,-0.04323433154077257,0.6713571130409155
1413394889.5557604,0.5685614103356975,0.3000529030603686,0.5296592890041749,0.08188233448757386,0.7327677615255725,-0.03847100441318192,0.6744380422152267
1413394889.6557605,0.5443630443392031,0.32071120646991325,0.5452361602803084,0.07447269991646098,0.7683517165050371,-0.039459807410852345,0.634454395768533
1413394889.7557604,0.5059350280938273,0.34273933001782897,0.562464475648135,0.06887410319415417,0.8109292265658972,-0.04218670944277668,0.5795432934275296
1413394889.8557606,0.4637218748008498,0.3651095230690111,0.5809499637790319,0.0550171112440913,0.8464739172950262,-0.040950283268521036,0.5279944120062223
1413394889.9557605,0.4354975267356285,0.3842134316804001,0.6008766803287338,0.04694771436107105,0.8698860438814097,-0.043938816153147604,0.4890435187298584
1413394890.0557604,0.42414449876707944,0.39972177337451065,0.6108178211562376,0.04223503963344458,0.8866105953499853,-0.04427611297455681,0.4584511745651552
1413394890.1557605,0.43689679878505105,0.4097501611711537,0.6139167745323277,0.03629548394296604,0.8889790593829505,-0.051256738861652835,0.4536205645087301
1413394890.2557604,0.47925525682970704,0.41350495240049256,0.6149754435497361,0.0320494853653677,0.8683789086523526,-0.05678428529790571,0.4915958161322881
1413394890.3557606,0.5428336191148917,0.4121156172110153,0.6088974623381738,0.029591620039191253,0.8363266616320534,-0.06613609657260623,0.5434225499525944
1413394890.4557605,0.6150783658305928,0.40089404132260614,0.5984287102654007,0.04122758975575698,0.7985709818389155,-0.08508321539035242,0.594428733547261
1413394890.5557604,0.6808393443986324,0.3704712158615611,0.5842167462971194,0.07792452643922851,0.7578990655351432,-0.11454467327438281,0.6374921901205094
1413394890.6557605,0.7205999853845453,0.33755819668736425,0.5689902238833663,0.10395061529210467,0.7331582231387357,-0.11445358615466038,0.6622489456698156
1413394890.7557604,0.733808800588134,0.3056376884287473,0.554858387769218,0.1219005351094196,0.7244623593519404,-0.10924736092160568,0.6695965677584688
1413394890.8557606,0.7171121732263566,0.28064409571485843,0.5370277486486946,0.12917972318884063,0.7503577798924068,-0.10986326842807058,0.6389099025074619
1413394890.9557605,0.6835127195725532,0.2655565408562698,0.5191087489266948,0.12537753852949174,0.7918880002018363,-0.11570447439488804,0.5863500171174424
1413394891.0557604,0.6454259928331989,0.2543785288301107,0.5037506879213297,0.12023872351689473,0.8298709696414125,-0.12184824521332892,0.531045975647949
1413394891.1557605,0.6153376908968649,0.24224070341330728,0.49248349565088095,0.11533985446469076,0.8543000029473397,-0.1262931752841056,0.4908342457621491
1413394891.2557604,0.6066300061530774,0.21935914215210234,0.48394908252037544,0.1127297344604241,0.8677174425002133,-0.127600830100074,0.4669865898579354
1413394891.3557606,0.623574833944233,0.19062518496262626,0.48020047043434966,0.11445995508737869,0.8699380441645893,-0.12655121120961185,0.46270023658721465
1413394891.4557605,0.6658780010605951,0.15629110237565408,0.4847334734444392,0.1229075288730406,0.8565554930367753,-0.12167086598503188,0.48621253281389426
1413394891.5557604,0.727878686617415,0.11911203789835667,0.4932092604365461,0.1301241238825037,0.8367033062367196,-0.11540983090845097,0.5193032453644364
1413394891.6557605,0.801338225726418,0.08237290995208835,0.49894247408523484,0.13667731316577267,0.8213416605334982,-0.10771431816640559,0.5432447095000628
1413394891.7557604,0.8793444624852793,0.04715900404375234,0.5048104198548575,0.14042238973331284,0.8130135278384966,-0.10434596152776282,0.5553399646397099
1413394891.8557606,0.9617504113675115,-0.0015864276055637117,0.5222810496761597,0.136945602936555,0.8086202893902629,-0.09410427730901433,0.5643788748836187
1413394891.9557605,1.0469291012518318,-0.009700356143205247,0.5460656982480482,0.14462949302583752,0.7900495993458903,-0.09070384406308431,0.5887926230793551
1413394892.0557604,1.1274140802128765,-0.025287818042637522,0.5802737146079824,0.14740958390126457,0.7759352702187193,-0.08445133033472818,0.607505426979343
1413394892.1557605,1.1979187572928378,-0.03176541002996863,0.614505430596477,0.14371454712308734,0.7690558331649128,-0.07352527606860929,0.6184604176495553
1413394892.2557604,1.2613258313109283,-0.022779058158121313,0.6471921490609409,0.13000785574503707,0.7703094304004443,-0.054911712417738665,0.6218569310702201
1413394892.3557606,1.3107563580074628,-0.0018281538501787598,0.6694300096102752,0.10830731496370488,0.7741835387380067,-0.03305483055043439,0.622749349296916
1413394892.4557605,1.347497273400871,0.028297884887656555,0.6735750299348783,0.08074092179787347,0.7768844099729945,-0.008316020004867392,0.624389590639867
1413394892.5557604,1.3724444337306294,0.06519629425216897,0.6679061983722218,0.05183186485370833,0.7810666367448583,0.020296778114210018,0.6219617412253307
1413394892.6557605,1.3854607490707938,0.10834741955492075,0.6627248999031934,0.0193194060513585,0.7903936757847189,0.05178974342622016,0.6101003362605121
1413394892.7557604,1.388642737574171,0.15419609026023476,0.664091047029516,-0.012695455987214483,0.799421087780005,0.08528612641030667,0.5945511134055975
1413394892.8557606,1.3843282643152932,0.2047114669597003,0.6711950961421482,-0.044729021743687314,0.8026454315252246,0.12044376736534657,0.5824542254704494
1413394892.9557605,1.37602786475458,0.25482854714219466,0.6797336221273134,-0.07166853280601171,0.8074536763440054,0.15516452868275762,0.5646292155057525
1413394893.0557604,1.360801209196285,0.3083807885324162,0.6904143341545542,-0.09664524919817559,0.8074587709971708,0.19390222213221814,0.5487002434839531
1413394893.1557605,1.3546476973330472,0.36087138507530353,0.703953806606809,-0.11091334876118795,0.8022504834555099,0.23114794789382714,0.539131725134454
1413394893.2557604,1.291097517037323,0.40734684046378056,0.7189127033002798,-0.15797260805410623,0.7835013480638757,0.28837882145707183,0.5272645901458809
1413394893.3557606,1.2685767870869584,0.4677256119915275,0.7373600791791478,-0.17919471367953907,0.768582720763037,0.3111109793797847,0.5295090315029071
1413394893.4557605,1.2479971775568934,0.5302018233172562,0.7571680563319798,-0.18493793746203516,0.7512540369813596,0.3307902301252187,0.5403639096573748
1413394893.5557604,1.2215489492113283,0.5908514604405071,0.7720042230017804,-0.18912368375308233,0.7365901297131865,0.3473090996150601,0.5486744047040574
1413394893.6557605,1.191022208125393,0.6570674383033982,0.775283401138313,-0.1836900134159327,0.7246954176629965,0.35906015600707786,0.5587041569182053
1413394893.7557604,1.1549622222124347,0.7329141861480539,0.769498036304399,-0.17239796277527222,0.7135557239410689,0.36477407844200643,0.5727626410291247
1413394893.8557606,1.1016316488010678,0.8083279639302022,0.7586392016672435,-0.17044169253302294,0.7085195903678366,0.3630305325481816,0.5806534697642434
1413394893.9557605,1.0417698468961079,0.893005683012684,0.7469321024939594,-0.17517318298387638,0.7092021798603785,0.3567042324375996,0.5823304170363143
1413394894.0557604,0.9596940409339763,0.9832563405599808,0.7355806631924177,-0.18990212742907828,0.7042934030646509,0.3559152921633223,0.5841509130368797
1413394894.1557605,0.867631440508734,1.0741142743549317,0.720362534255868,-0.212606666041984,0.7010844505943272,0.35814053961878983,0.5788042437395605
1413394894.2557604,0.7612795678499686,1.166072543312676,0.7011782420703634,-0.24997219402757503,0.7019288666392697,0.3594748565268382,0.5617718361724446
1413394894.3557606,0.6375843228517736,1.251740698510278,0.6810280737747763,-0.28050409608466226,0.7001680993719899,0.37089013673065935,0.5417772523624952
1413394894.4557605,0.5154749377521345,1.3273022459413257,0.6558488690757961,-0.30290982698034974,0.6968731134974133,0.387913334301685,0.5216672746819617
1413394894.5557604,0.3978364417525605,1.396079387708418,0.6251209886030294,-0.31494558143587353,0.6903418732273439,0.4100171728675141,0.5060862542657256
1413394894.6557605,0.2785717929455027,1.4566497727736936,0.5919849120714608,-0.32907351416910585,0.682018283081372,0.42871296109182,0.4927137919797017
1413394894.7557604,0.16466998035548674,1.5130423748627049,0.5581056532212598,-0.3334202354519696,0.6683275477122654,0.4478322221609096,0.4915440329761765
1413394894.8557606,0.050715676332053095,1.560427598161866,0.5244981807883446,-0.3361562554245295,0.6608506095149722,0.46234169250727847,0.48632869873384343
1413394894.9557605,-0.061321686072777215,1.6094874446886211,0.4920329408187632,-0.3412234189921501,0.6618252959112626,0.4687059558646348,0.47525633395073913
1413394895.0557604,-0.17633262225766522,1.651324760530718,0.4623480601285459,-0.35009271391025004,0.667899250277483,0.4666035062774617,0.4621978484105165
1413394895.1557605,-0.2893873990141642,1.6890826464468467,0.4370880542980048,-0.3509093235026644,0.6726220574498856,0.4667971960770023,0.45446957240879593
1413394895.2557604,-0.3930238075314958,1.726480924922271,0.41688580897793953,-0.35067612090364264,0.6753419886604629,0.46337642541959506,0.4541164442579279
1413394895.3557606,-0.4887787252528526,1.7639257073883416,0.40207987972749,-0.3385266761382405,0.6729936003997896,0.4654794790608576,0.46455156649930257
1413394895.4557605,-0.584118189666388,1.79930977894221,0.39334116787655454,-0.31964072774350805,0.6660875051637438,0.4724056059415248,0.48061438191897743
1413394895.5557604,-0.6810907187592508,1.8342154219878675,0.3957561177984108,-0.30516796786664413,0.6660330622600519,0.47578887114634394,0.48672109206190034
1413394895.6557605,-0.7817060653776136,1.8719312942967856,0.41359655168005316,-0.3050076687439658,0.6708355065202813,0.47027545737379667,0.48558319512820375
1413394895.7557604,-0.8834556295477172,1.912295841935507,0.4467060624404966,-0.3101502943202032,0.6788849383166642,0.463576335750713,0.47751336776242476
1413394895.8557606,-0.9869053397239917,1.956101068875394,0.4857973321225469,-0.3155882563373972,0.6824999385811096,0.4584735854346796,0.47370862115584583
1413394895.9557605,-1.0865964418024563,2.0002544813520937,0.5154629965306489,-0.31831747663487436,0.6825606282872062,0.45697876808823323,0.4732392400229944
1413394896.0557604,-1.1853149544337134,2.047098327254117,0.5326598221993584,-0.31977394219263877,0.6817631975958288,0.45697204189893315,0.47341326684114965
1413394896.1557605,-1.282267536143135,2.0942962138249386,0.5382082597267772,-0.3208836540127745,0.6809435188089784,0.4583254156496361,0.4725329810172459
1413394896.2557604,-1.3764148331822001,2.141098020960169,0.5327164965571802,-0.3279353499919089,0.683633549213915,0.4549099996323825,0.4670765128427415
1413394896.3557606,-1.467982406542305,2.1872892740857997,0.521298078919532,-0.3483494300104382,0.6927945680534388,0.4409275114507092,0.4519638157341103
1413394896.4557605,-1.5490489899055242,2.2309467364143223,0.5116920252554336,-0.365684438386269,0.7007825846380265,0.4289919437049644,0.43720083808977667
1413394896.5557604,-1.6148087768933568,2.2717492194969653,0.4987555413792272,-0.3814107802626809,0.708528848601035,0.4167219317373461,0.4229131341169241
1413394896.6557605,-1.664281165192614,2.306528820907741,0.477841171346661,-0.3992991693848392,0.716135148582941,0.40199024139418765,0.4075714270118912
1413394896.7557604,-1.691303831210007,2.334048035274349,0.44699566440739974,-0.41686906990503525,0.7226649772793649,0.3868112747911369,0.39287726692286695
1413394896.8557606,-1.6906122159348143,2.3508690700882213,0.4108304614017564,-0.43216332564679083,0.7254442250058328,0.37277304644903164,0.38471520922976316
1413394896.9557605,-1.6569126780792698,2.3523501585719977,0.3757778275208047,-0.4401897231487428,0.7243023367725419,0.36410876745610815,0.38606209091500093
1413394897.0557604,-1.5894285709127758,2.3388754088672825,0.34634039738766587,-0.44603294969146257,0.7260603584831813,0.3584761921319491,0.38129487710089344
1413394897.1557605,-1.484422562971425,2.3137635429292995,0.3244130757980348,-0.44086132719695703,0.7254182485996372,0.3625309299653335,0.3846829598503724
1413394897.2557604,-1.3442850684146994,2.275160236081848,0.309055034297652,-0.42411174021815307,0.7213290916168899,0.37636239284505907,0.39769953815440084
1413394897.3557606,-1.1760664868451138,2.227333957804751,0.3007254507925844,-0.38448437747881814,0.7050776220524934,0.40906946431407937,0.43324298461870014
1413394897.4557605,-0.9938190197075726,2.1733854344412227,0.2972492083970864,-0.354657128045593,0.6882964559127159,0.43282591402879383,0.4616579236291585
1413394897.5557604,-0.807242438991159,2.1168908089270966,0.2972677684611847,-0.33721369532022977,0.6784024083918192,0.4467126785578403,0.47592528698560893
1413394897.6557605,-0.6219095030237569,2.060524640158708,0.30149863725404175,-0.33066602595387296,0.6726576099319782,0.45318369653974666,0.48251036908137257
1413394897.7557604,-0.43919977439303515,2.004042624037379,0.3105249084788767,-0.3320796627783135,0.6674701226833221,0.45369739089635797,0.48822680220158965
1413394897.8557606,-0.2620919796893355,1.9459079570393572,0.3250012980538659,-0.33543752995854864,0.6619527577539381,0.45294559296808284,0.49410575771595283
1413394897.9557605,-0.09110884424180532,1.8848732779192647,0.34470185428845446,-0.3375487495978886,0.6566118238520086,0.4518784046126163,0.5007271331447873
1413394898.0557604,0.0725719006157699,1.8204059564321187,0.36669592518704924,-0.33410087445076503,0.6568102087300733,0.45466918284234004,0.50025282565186
1413394898.1557605,0.22707205404233965,1.7538783799804776,0.3906822402140523,-0.32703968896840785,0.6555073766819925,0.4610319581660653,0.5008040080755173
1413394898.2557604,0.3727064016507291,1.6848510166852448,0.4179934978448471,-0.3180954094509655,0.6501201863349264,0.4694144587258383,0.5057757603377125
1413394898.3557606,0.5071335667971857,1.6176151452350331,0.44676379659749077,-0.30626513961069307,0.6385933617820179,0.48407084083257557,0.5138828695362658
1413394898.4557605,0.6251855567004735,1.551094414962049,0.47564171135402633,-0.298060733903874,0.6254949375454436,0.5034439452946868,0.5161977101419827
1413394898.5557604,0.7232422264587404,1.488078671207584,0.504609495944716,-0.2976197811943337,0.6125010232256713,0.5259268757397334,0.5095742181115386
1413394898.6557605,0.802585902045481,1.4291593126727113,0.5354782678809673,-0.2987996537048324,0.5996218394862551,0.5466864209819924,0.5023010787076728
1413394898.7557604,0.8639293649900279,1.376026092043602,0.5651241172698673,-0.302149129494777,0.5975155611561963,0.5612434497431994,0.48650472540572215
1413394898.8557606,0.9033399459535809,1.3293703799714938,0.5979999756470998,-0.3003610671590723,0.5959752931048654,0.5731055722888962,0.4755488222622886
1413394898.9557605,0.9256444060129666,1.2901679861310775,0.6341338142521898,-0.28940423461429865,0.5880573888015749,0.5860881095551083,0.47637634733612116
1413394899.0557604,0.9245482987716549,1.2627727158560187,0.6675912140337741,-0.281001260560464,0.5876135838873858,0.5930757354337503,0.47329667190269625
1413394899.1557605,0.9062792689425992,1.2449487495132514,0.6898699794946099,-0.2788234645491134,0.5971077807785233,0.59490698333278,0.46022326639628713
1413394899.2557604,0.8695534262262898,1.2404989033398017,0.7036286827934757,-0.2757215074291996,0.5988666479139606,0.5974043724988956,0.4565571202779198
1413394899.3557606,0.8145904580354109,1.2502006340878933,0.7079204219673545,-0.28255092682873667,0.6001313368901535,0.5939021889550654,0.45528841648458485
1413394899.4557605,0.7439868756756847,1.2725212245965778,0.7024345161577388,-0.3085409194824274,0.6102855735341061,0.5805801541460307,0.44190576410911037
1413394899.5557604,0.6619745214393993,1.3058575261520273,0.6872905529120279,-0.3339450606295889,0.6129028417569214,0.575943401821048,0.42558195561629386
1413394899.6557605,0.5734916126111659,1.346938104522059,0.6663474937383469,-0.3512943096826808,0.6034909647237544,0.5849748536940436,0.41254743245715814
1413394899.7557604,0.4780327955979246,1.397660798482141,0.6463999706793166,-0.3654688730290529,0.5873623238448851,0.6017053752093957,0.39923507463464514
1413394899.8557606,0.37537798777275627,1.4549026302041284,0.6295258120007877,-0.38477641487032327,0.5634793309981528,0.6187659351408872,0.3893159020726461
1413394899.9557605,0.2673476356299994,1.51946284173965,0.6154208201658063,-0.4107780610307359,0.5396524267135352,0.6312584381843105,0.3762305505127494
1413394900.0557604,0.15453434457529003,1.5902142074174903,0.6142176308606032,-0.4372741382008407,0.5176285860918862,0.6411748797949035,0.36020375961560713
1413394900.1557605,0.04137422377878597,1.6601320372446344,0.6266588976706029,-0.46358225959947713,0.4929709061444675,0.6486424725006341,0.3483304711735826
1413394900.2557604,-0.07019546378265806,1.7280042488663194,0.6420665649410503,-0.48602893846070433,0.4718537750214869,0.655318532930136,0.334196807846854
1413394900.3557606,-0.1777341005496278,1.7924570046033395,0.6505088538684779,0.5010291245098948,-0.44685549204348335,-0.6644165537332677,-0.3283909693469558
1413394900.4557605,-0.2824415199623084,1.8522716580530314,0.6499704309075003,0.5069021962121977,-0.4184167978361638,-0.6785983216171836,-0.3278442689176119
1413394900.5557604,-0.3840212900653145,1.9032490506344657,0.6415478526403052,0.5028021817564654,-0.3892366019108279,-0.6981289295864737,-0.3290909166602675
1413394900.6557605,-0.4878874043076785,1.9465085990624411,0.6278323445028418,-0.499084977885427,0.3588281248786697,0.7147921218212886,0.3335097962989705
1413394900.7557604,-0.5986733610762145,1.9772590089582538,0.6168190716033365,0.5012983883871451,-0.33038964925513936,-0.7269746329037666,-0.3332423871297757
1413394900.8557606,-0.7191399882513885,1.9902608597063718,0.6171013025007759,0.5054995921871667,-0.3062654529756341,-0.7398454112729447,-0.3214037990295156
1413394900.9557605,-0.8526921005740667,1.9867577736657487,0.6352041160704776,0.514580663646477,-0.28189118437598715,-0.7504275538332973,-0.3043067321306385
1413394901.0557604,-0.9957210614903461,1.9629102768593805,0.6703101230546975,0.5263981998637897,-0.25440800357887305,-0.7592126961928677,-0.2859678038428993
1413394901.1557605,-1.1447042108923262,1.9213132072414822,0.7051670798447861,0.5452496747953544,-0.22688087529699438,-0.763359422107717,-0.2617446336401236
1413394901.2557604,-1.2941688450024071,1.8661619874742381,0.733013051805889,0.570613593690437,-0.21058937056464247,-0.7613457257628594,-0.22451042194850862
1413394901.3557606,-1.44249823707791,1.8025298322391312,0.7516542406368253,0.5941120878467876,-0.19979773113918067,-0.7576151607345789,-0.1820191251794306
1413394901.4557605,-1.5824785577125118,1.732115010432158,0.7663519581092397,0.6188302543390655,-0.18910531744926037,-0.7488996925120249,-0.14295994467841958
